155 11.874130 9.442398 12.451767
157 4.849182 2.840714 1.474945
159 9.539581 7.509369 6.535751
161 2.499634 4.778381 1.066162
163 8.040909 8.864838 7.389099
165 9.932541 7.646118 8.806213
167 12.595139 8.590668 7.646408
169 3.388123 2.332840 0.473831
171 3.312485 3.482697 0.616882
173 3.961029 3.746124 4.734589
175 3.116074 0.039917 2.493622
177 8.608521 6.964401 6.993546
179 9.070114 6.273666 6.689484
181 4.246033 3.876816 1.339096
183 9.870453 9.296783 8.367859
185 5.785339 4.899887 5.563278
187 2.653000 3.645554 3.800461
189 4.607773 2.024689 2.527451
191 2.233398 4.628540 4.310760
193 3.111740 9.236191 9.152512
195 3.766754 10.757858 7.256348
197 7.420593 7.978622 3.278320
199 2.332184 11.656342 4.879227
201 14.269974 7.264435 10.164871
203 9.381882 6.994980 0.202637
205 1.754028 0.326767 3.040497
207 10.791840 8.817612 7.255173
209 3.146698 6.213821 5.091827
211 6.505753 0.859390 3.222839
213 0.878616 0.998550 1.717896
215 8.307297 8.788834 10.776306
217 9.371124 4.188461 4.122192
219 3.123093 6.003098 2.959198
221 9.439819 1.280624 2.670074
223 0.658417 1.624817 2.124832
225 11.251114 3.186005 3.936600
227 3.325912 2.055206 2.240540
229 1.573746 4.625244 3.971100
231 6.782104 8.536423 8.501572
233 1.542252 0.235184 1.501648
235 5.311523 3.065826 5.371033
237 7.197205 4.564377 6.210159
239 2.509155 7.257126 10.135712
241 2.014084 2.831268 2.344833
243 2.496796 3.915436 4.042099
245 3.311890 2.188034 3.707596
247 8.592545 6.646454 8.653763
249 5.872238 2.053467 3.278107
251 5.893829 2.758163 3.299271
253 1.714508 2.281357 1.254501
255 0.752930 3.239532 0.855469
257 3.488556 1.588867 1.780914
259 0.593307 0.171661 6.042496
261 7.679214 4.553101 4.110062
263 8.524780 4.673019 3.225861
265 7.374329 1.233215 4.057114
267 9.073715 8.261490 8.699738
269 7.549988 5.666443 3.883484
271 14.013153 8.691757 9.234070
273 9.802185 6.664841 8.339706
275 0.998016 2.267654 3.413925
277 3.628983 6.953094 5.331207
279 8.233170 7.155960 8.910019
281 2.617828 1.645950 0.860138
283 7.911667 11.563904 11.070984
285 1.224319 1.134918 0.659378
287 0.642593 1.410553 2.588379
289 8.767593 9.009933 10.020935
291 5.369995 5.511292 6.248672
293 1.210663 2.216782 0.280731
295 3.610138 4.233749 7.190033
297 2.958450 2.471985 4.527145
299 4.000610 7.560501 5.219406
301 3.814377 0.552536 0.447937
303 0.909683 0.166168 0.169083
305 1.916382 1.379044 0.325211
307 0.330215 0.371994 2.075119
309 0.309875 2.105377 0.694717
311 4.740234 2.811752 2.471954
313 7.463684 8.261490 8.054474
315 2.251068 2.012222 0.956711
317 2.154602 1.461426 3.386154
319 5.324310 3.766357 3.423096
321 2.477631 0.171722 0.867096
323 0.330124 2.078812 0.700394
325 2.318405 4.830841 3.937820
327 4.772491 2.795105 2.208908
329 4.272141 1.676956 1.173309
331 1.851471 4.095596 1.988998
333 9.591446 8.173523 3.993561
335 0.519424 3.725998 5.385056
337 8.145996 5.008591 4.519653
339 5.469986 5.665283 3.759293
341 5.203583 5.764648 6.495941
343 0.549896 0.890518 1.631241
345 0.647522 0.917206 0.794098
347 3.776459 0.001770 1.062164
349 0.923386 0.428543 2.448990
351 0.937943 0.070709 2.108902
353 1.754013 3.354233 1.619949
355 5.295151 1.851990 1.645584
357 2.724258 1.723907 0.030609
359 5.682632 1.648453 1.223434
361 6.592209 5.972855 1.998672
363 3.431778 3.209076 1.656525
365 3.678406 1.156265 1.466141
367 2.414902 4.082687 0.361389
369 2.199051 0.721008 0.487549
371 0.972931 1.464523 0.873047
373 1.057327 0.838852 0.526016
375 2.793777 2.953903 0.982437
377 1.960434 2.955246 2.382217
379 3.905106 0.861618 2.258606
381 1.741165 1.770218 1.197464
383 3.114075 2.573700 1.038315
385 5.944305 5.647461 3.118729
387 7.280380 7.632919 9.731064
389 2.926193 1.432449 1.312820
391 5.875732 1.661102 4.130493
393 3.099243 0.930222 1.579727
395 0.352722 1.443863 3.112961
397 3.914429 3.053665 4.411972
399 2.493469 0.703369 0.056473
401 2.329575 3.870026 3.416656
403 0.087479 1.536057 1.592331
405 3.851212 0.751053 0.787689
407 0.644485 1.504364 0.621246
409 0.437210 4.008926 1.958664
411 4.234924 0.219208 0.736816
413 2.180893 0.314819 0.026749
415 1.396378 2.250992 1.538010
417 1.172668 6.505280 3.864899
419 1.289993 1.127625 1.392471
421 0.652069 1.977386 1.513519
423 6.184387 4.596329 1.625046
425 5.884598 7.214340 6.479279
427 1.886139 4.050613 3.900589
429 1.023254 1.686951 2.765213
431 4.754898 2.083099 3.294388
433 4.106018 2.147781 4.532990
435 12.765472 11.718704 10.944855
437 2.623856 0.036469 2.082474
439 6.371445 4.246643 2.143799
441 4.517975 1.086380 2.030151
443 5.632553 5.500336 6.589569
445 9.530045 6.293945 4.320770
447 3.454620 5.716278 4.577728
449 0.373123 0.367188 0.154846
451 2.330704 2.135559 0.909912
453 2.059189 3.834915 1.881104
455 0.726578 2.440170 3.303528
457 2.092484 2.363052 3.384979
459 8.651703 0.400894 0.371613
461 2.482956 0.246948 1.057251
463 3.376755 2.123428 3.433884
465 2.803955 6.466354 1.426270
467 11.238693 13.103333 0.329819
469 10.155273 7.882599 9.502167
471 3.626495 8.913757 0.199265
473 10.188858 6.568848 2.322906
475 7.279648 10.267731 1.594345
477 27.566833 12.699249 2.054977
479 11.625229 6.082260 2.839462
481 10.552170 6.024109 3.703659
483 2.044052 5.338226 1.971924
485 2.720947 0.928925 4.443817
487 3.472855 2.905807 2.855774
489 3.137573 1.348663 0.082214
491 7.841736 9.099030 6.166245
493 3.447021 1.524216 0.376846
495 5.794571 3.481674 4.519211
497 5.857407 2.084854 2.551346
499 4.269867 1.955276 0.478287
501 14.260284 15.579681 9.608124
503 2.419632 2.355240 0.345215
505 6.357925 6.984299 0.684677
507 5.471390 0.364059 5.685425
509 8.267059 1.894363 4.412323
511 5.733444 10.737396 6.604553
513 1.909454 6.104004 1.459122
515 2.276932 5.536713 0.195892
517 1.360977 2.757065 5.931870
519 0.447433 6.497086 1.205917
521 1.474777 2.632156 4.983643
523 1.621216 4.508713 1.562668
525 1.433182 2.874817 0.729675
527 1.951019 2.235962 2.624176
529 0.496429 1.031494 0.914566
531 1.690094 2.254929 3.046997
533 1.582077 1.344421 2.113770
535 0.618378 0.089005 0.914459
537 0.696335 3.222382 0.779724
539 1.989868 0.470627 1.823914
541 4.253372 4.707489 3.020874
543 1.272263 0.349304 1.277618
545 1.190247 4.557953 2.763062
547 2.226044 0.186081 3.347412
549 3.667984 0.338928 0.328415
551 4.564880 2.180191 3.273911
553 0.342560 3.350922 3.538437
555 6.345932 3.085419 4.590546
557 1.950836 2.483704 1.003662
559 0.447113 0.814835 0.330032
561 6.047318 1.411560 3.000565
563 4.188339 0.292389 1.764008
565 5.783142 3.848816 3.161880
567 1.509644 2.803879 0.822601
569 3.465607 0.184677 1.160736
571 7.238007 8.248444 11.498550
573 8.038528 5.185776 1.279831
575 0.553864 4.160538 2.994766
577 1.816315 1.447372 1.471390
579 0.037918 3.292679 2.313950
581 1.921753 0.023346 0.386368
583 0.979584 0.175919 0.229599
585 1.738327 0.214172 0.436142
587 0.478912 4.580841 1.984222
589 5.592560 1.801285 2.669937
591 1.447968 2.091248 0.091293
593 7.150269 29.393250 0.220901
595 2.967606 2.492599 2.998581
597 0.112488 6.920044 7.531967
599 3.297577 0.568100 2.023193
601 1.941071 2.847366 1.851044
603 0.032761 9.022324 4.245789
605 4.496780 0.841354 3.996719
607 2.636185 1.172974 0.677765
609 6.864426 0.547668 5.273117
611 3.557922 4.301895 0.405167
613 1.446930 1.311569 0.060165
615 1.322220 1.976212 1.126892
617 0.142731 1.341064 4.801498
619 1.076736 7.366776 1.382339
621 2.051270 1.010239 0.568100
623 4.645111 1.444458 0.642365
625 1.943024 1.984680 5.389709
627 8.660843 8.326355 8.579483
629 13.509750 5.847733 5.817139
631 1.212234 2.836945 3.260666
633 3.006287 1.430801 2.703201
635 2.313141 2.638306 1.414597
637 5.257935 4.222229 2.998444
639 6.068344 3.279709 4.111008
641 11.295410 6.812012 8.520020
643 8.400818 6.686554 6.877151
645 2.369446 0.173203 0.272354
647 10.134354 14.367355 12.167633
649 3.528030 0.606461 0.682144
651 8.628021 3.057663 1.684341
653 3.663681 4.538834 4.382874
655 1.381531 0.578659 0.332443
657 4.744659 8.277359 9.210037
659 11.463776 5.428436 5.058365
661 8.013519 12.259659 12.770889
663 8.880737 0.171509 0.862213
665 8.316284 5.970703 2.431458
667 7.297684 7.545319 4.807526
669 12.291489 7.360703 9.935226
671 7.001297 5.713898 3.945297
673 10.485031 8.845627 7.124207
675 1.266754 2.236115 3.780777
677 4.682434 5.993240 6.569122
679 0.895447 4.007996 1.276779
681 3.675140 1.877670 0.080017
683 1.047104 2.588516 5.571487
685 8.534988 7.259583 4.561920
687 6.575302 6.167419 4.120926
689 5.067139 4.006378 10.463470
691 2.519104 3.842392 3.740463
693 5.213760 9.143570 8.879639
695 2.943359 0.046097 1.752258
697 7.049438 1.035675 3.580673
699 5.385071 6.194870 8.192535
701 2.825546 0.632706 2.930649
703 2.174957 1.093857 0.988480
705 1.785629 1.134491 0.941864
707 7.648666 3.781219 2.921417
709 0.474091 0.012207 0.351685
711 1.075134 1.503036 2.047623
713 8.372040 6.439896 6.358398
715 1.082947 3.536011 3.283066
717 5.105270 3.396820 5.907700
719 8.233414 5.131958 2.924881
721 5.898331 1.334122 1.246582
723 8.204193 10.395813 7.162170
725 9.773453 4.121521 6.563202
727 0.849731 0.500656 3.858353
729 17.237091 11.779861 10.324310
731 8.814392 0.672348 2.194672
733 3.862305 4.238235 1.465256
735 8.817200 1.733948 3.491516
737 10.461914 3.125443 4.068359
739 2.084702 2.406372 5.081406
741 5.706360 1.767883 3.797455
743 9.869522 3.287491 3.776230
745 2.103943 0.372009 0.865219
747 2.868988 0.397598 2.509811
749 7.295624 1.113327 6.857727
751 4.934296 2.787842 2.138443
753 5.747940 7.643036 1.172089
755 5.555527 5.086731 3.111359
757 4.819489 5.513550 5.566193
759 1.372864 3.682968 1.454636
761 12.992615 2.526367 2.907578
763 1.342377 0.666046 3.534058
765 0.786484 2.300781 0.255096
767 5.549896 2.860260 0.467529
769 2.221893 1.028839 2.354019
771 0.540894 0.057007 1.607605
773 0.093842 5.228973 0.223312
775 0.595947 2.260681 0.768250
777 6.571091 1.696381 3.047882
779 9.248352 9.128372 8.851425
781 4.091202 1.337952 0.180435
783 6.165695 1.430664 1.820709
785 17.163071 18.943970 21.792542
787 3.803680 2.915009 3.555527
789 4.262955 5.706131 6.902603
791 0.785416 0.153854 2.108719
793 1.904236 3.170486 4.646118
795 3.255356 3.574188 5.498505
797 9.176727 10.452316 6.954865
799 0.144669 0.256958 2.739426
799 2.739426 2.739426 2.739426
