0.473429 0.262705 0.579696 0.521317 0.510658 0.473204 0.260436 0.584632
0.473204 0.260436 0.584632 0.523469 0.468369 0.397895 0.250981 0.585060
0.450524 0.243802 0.624727 0.387657 0.569448 0.777376 0.293973 0.562821
0.551003 0.230394 0.611832 0.452350 0.364992 0.338858 0.229005 0.599391
0.386099 0.218317 0.565461 0.222494 0.237100 0.389891 0.216128 0.655064
0.389891 0.216128 0.655064 0.693233 0.530742 0.176515 0.205204 0.563455
0.430634 0.199321 0.611230 0.247092 0.116558 0.439515 0.158991 0.688637
0.439515 0.158991 0.688637 0.343923 0.563489 0.673657 0.175663 0.672523
0.673657 0.175663 0.672523 0.352625 0.287125 0.503848 0.145943 0.694311
0.503848 0.145943 0.694311 0.457292 0.556375 0.643551 0.162375 0.686651
0.643551 0.162375 0.686651 0.486713 0.534546 0.646453 0.155795 0.698855
0.646453 0.155795 0.698855 0.716900 0.508033 0.298843 0.132075 0.677920
0.298843 0.132075 0.677920 0.482333 0.550056 0.432002 0.151847 0.666395
0.432002 0.151847 0.666395 0.417037 0.523704 0.657758 0.173125 0.679326
0.657758 0.173125 0.679326 0.750325 0.693800 0.416992 0.173831 0.645958
0.556333 0.145774 0.699623 0.534017 0.411179 0.382280 0.160051 0.647813
0.382280 0.160051 0.647813 0.624089 0.957578 0.843251 0.246424 0.594727
0.457097 0.172144 0.667215 0.639069 0.448764 0.232408 0.153549 0.614112
0.232408 0.153549 0.614112 0.544668 0.450631 0.234209 0.155278 0.610046
0.234209 0.155278 0.610046 0.474175 0.468436 0.158694 0.142258 0.589404
0.456563 0.128569 0.688574 0.522667 0.396741 0.237915 0.112280 0.666652
0.237915 0.112280 0.666652 0.682194 0.723839 0.239341 0.145377 0.611355
0.497270 0.151959 0.662160 0.397847 0.365158 0.381869 0.139201 0.689790
0.367973 0.134112 0.779542 0.670228 0.722606 0.597586 0.144397 0.732905
0.907598 0.236306 0.700889 0.577958 0.428971 0.591650 0.187798 0.745554
0.591650 0.187798 0.745554 0.576483 0.770633 0.782707 0.167028 0.738990
0.523667 0.155672 0.715575 0.427064 0.334236 0.517559 0.191919 0.736360
0.517559 0.191919 0.736360 0.518822 0.542350 0.517674 0.193846 0.732160
0.517674 0.193846 0.732160 0.612200 0.630900 0.515199 0.167890 0.726391
0.783014 0.192800 0.648906 0.467765 0.513638 0.787307 0.187860 0.658645
0.507592 0.171111 0.650397 0.466335 0.502405 0.507562 0.170606 0.648763
0.507562 0.170606 0.648763 0.468902 0.564418 0.507687 0.163384 0.661352
0.507687 0.163384 0.661352 0.462875 0.262400 0.070900 0.143171 0.636078
0.070900 0.143171 0.636078 0.326317 0.367183 0.156530 0.144646 0.687504
0.156530 0.144646 0.687504 0.469889 0.532119 0.332150 0.172631 0.678394
0.332150 0.172631 0.678394 0.528194 0.567667 0.503780 0.140003 0.755557
0.503780 0.140003 0.755557 0.450083 0.539933 0.694590 0.204350 0.649874
0.694590 0.204350 0.649874 0.382500 0.223875 0.544378 0.168200 0.787804
0.544378 0.168200 0.787804 0.437300 0.460100 0.535933 0.209986 0.727077
0.535933 0.209986 0.727077 0.546011 0.477556 0.436955 0.167760 0.774985
0.436955 0.167760 0.774985 0.674483 0.509025 0.133776 0.127278 0.699529
0.133776 0.127278 0.699529 0.514833 0.412483 0.032165 0.150820 0.622542
0.032165 0.150820 0.622542 0.438333 0.551389 0.173535 0.171501 0.673017
0.173535 0.171501 0.673017 0.314931 0.450347 0.301316 0.134602 0.752511
0.301316 0.134602 0.752511 0.196111 0.348056 0.761019 0.210719 0.827627
0.761019 0.210719 0.827627 0.537775 0.500000 0.763697 0.210388 0.828583
0.763697 0.210388 0.828583 0.451511 0.557581 0.934213 0.241507 0.772686
0.934213 0.241507 0.772686 0.483358 0.466717 0.936137 0.240090 0.775307
0.936137 0.240090 0.775307 0.332622 0.183178 0.513857 0.196861 0.780695
0.802854 0.222250 0.797564 0.579307 0.429041 0.383926 0.164318 0.839079
0.383926 0.164318 0.839079 0.572625 0.548417 0.392475 0.186399 0.777832
0.392475 0.186399 0.777832 0.546706 0.492216 0.251030 0.142463 0.786978
0.480963 0.195776 0.782036 0.681800 0.704525 0.492106 0.162711 0.822936
0.492106 0.162711 0.822936 0.606185 0.384778 0.016429 0.107321 0.757771
0.036684 0.113196 0.746742 0.639172 0.607056 0.067141 0.119363 0.720377
0.067141 0.119363 0.720377 0.447200 0.434000 0.059597 0.128960 0.713577
0.059597 0.128960 0.713577 0.486736 0.526528 0.061012 0.128606 0.710761
0.061012 0.128606 0.710761 0.495820 0.529257 0.072668 0.137471 0.691951
0.072668 0.137471 0.691951 0.494880 0.587046 0.301785 0.103870 0.835008
0.301785 0.103870 0.835008 0.644956 0.882156 0.806033 0.191399 0.750994
0.806033 0.191399 0.750994 0.508442 0.497186 0.813930 0.180360 0.766778
0.787353 0.185083 0.716308 0.564612 0.500000 0.586063 0.145391 0.755375
0.100196 0.144721 0.626864 0.409806 0.519454 0.269637 0.170821 0.672763
0.269637 0.170821 0.672763 0.687889 0.589247 0.134835 0.153501 0.618032
0.144610 0.134304 0.662750 0.547022 0.505878 0.067279 0.139636 0.619522
0.067279 0.139636 0.619522 0.525433 0.469117 0.075914 0.146286 0.607870
0.075914 0.146286 0.607870 0.454717 0.584392 0.252626 0.152658 0.626929
0.252626 0.152658 0.626929 0.325925 0.494725 0.589798 0.144263 0.744909
0.589798 0.144263 0.744909 0.444467 0.500000 0.677554 0.156474 0.735871
0.677554 0.156474 0.735871 0.518278 0.668156 0.881519 0.217407 0.646724
0.881519 0.217407 0.646724 0.903978 0.865867 0.668189 0.210130 0.668021
0.668189 0.210130 0.668021 0.406500 0.180542 0.435270 0.199074 0.653085
0.435270 0.199074 0.653085 0.357307 0.565300 0.648154 0.212714 0.674256
0.653568 0.179837 0.772548 0.427783 0.434661 0.627723 0.222070 0.713015
0.627723 0.222070 0.713015 0.578903 0.647514 0.754588 0.198971 0.729605
0.754588 0.198971 0.729605 0.490625 0.558333 0.835948 0.205752 0.689685
0.835948 0.205752 0.689685 0.561425 0.477250 0.846367 0.196548 0.711038
0.846367 0.196548 0.711038 0.614267 0.445247 0.605446 0.176869 0.682088
0.605446 0.176869 0.682088 0.709611 0.762014 0.830449 0.222597 0.617609
0.695858 0.192458 0.654989 0.485917 0.532861 0.708209 0.172008 0.696891
0.708209 0.172008 0.696891 0.461807 0.578772 0.890738 0.234344 0.610726
0.890738 0.234344 0.610726 0.430975 0.510226 0.906599 0.223382 0.635878
0.906599 0.223382 0.635878 0.719431 0.642333 0.720664 0.236688 0.626191
0.720664 0.236688 0.626191 0.464317 0.398897 0.568597 0.187757 0.692515
0.568597 0.187757 0.692515 0.456850 0.277058 0.132837 0.155334 0.630905
0.132837 0.155334 0.630905 0.550311 0.685522 0.294171 0.170872 0.651703
0.294171 0.170872 0.651703 0.551022 0.551022 0.300327 0.188920 0.604587
0.300327 0.188920 0.604587 0.537625 0.515050 0.306496 0.198101 0.586196
0.306496 0.198101 0.586196 0.437565 0.505676 0.385776 0.189694 0.622221
0.385776 0.189694 0.622221 0.427650 0.542874 0.607057 0.227560 0.606706
0.607057 0.227560 0.606706 0.482044 0.329422 0.368606 0.167690 0.648233
0.368606 0.167690 0.648233 0.556015 0.435141 0.117126 0.154047 0.610078
0.117126 0.154047 0.610078 0.446100 0.607800 0.305836 0.157085 0.659049
0.305836 0.157085 0.659049 0.655972 0.762033 0.476471 0.200947 0.662446
0.476471 0.200947 0.662446 0.557815 0.417407 0.223226 0.192474 0.592134
0.446820 0.213645 0.592874 0.402856 0.336936 0.362683 0.219715 0.598576
0.362683 0.219715 0.598576 0.645483 0.479933 0.188555 0.203278 0.541060
0.188555 0.203278 0.541060 0.442556 0.620111 0.374970 0.215406 0.562158
0.374970 0.215406 0.562158 0.778267 0.650728 0.233434 0.210091 0.517184
0.514217 0.239196 0.560248 0.550100 0.729625 0.735283 0.294164 0.533174
0.735283 0.294164 0.533174 0.468908 0.550339 0.831111 0.314784 0.498444
0.622015 0.302215 0.506963 0.568275 0.429196 0.633509 0.281364 0.556679
0.633509 0.281364 0.556679 0.476158 0.190058 0.237090 0.246987 0.527454
0.237090 0.246987 0.527454 0.095886 0.137122 0.235067 0.218656 0.557071
0.235067 0.218656 0.557071 0.420587 0.541796 0.387565 0.239494 0.584170
0.387565 0.239494 0.584170 0.239050 0.295333 0.551724 0.250032 0.649839
0.551724 0.250032 0.649839 0.500000 0.702044 0.898099 0.304845 0.567951
0.794510 0.211542 0.649037 0.505106 0.392783 0.555625 0.207997 0.637340
0.555625 0.207997 0.637340 0.412267 0.156378 0.318778 0.154512 0.705083
0.318778 0.154512 0.705083 0.584917 0.522644 0.254974 0.163816 0.660618
0.254974 0.163816 0.660618 0.571956 0.738353 0.497899 0.149001 0.714507
0.497899 0.149001 0.714507 0.392144 0.506344 0.687196 0.192462 0.645991
0.687196 0.192462 0.645991 0.486410 0.530316 0.685282 0.194915 0.639256
0.685282 0.194915 0.639256 0.384225 0.436850 0.763422 0.198084 0.633979
0.763422 0.198084 0.633979 0.707083 0.523667 0.422196 0.135434 0.709930
0.422196 0.135434 0.709930 0.417958 0.583533 0.707205 0.170007 0.700395
0.707205 0.170007 0.700395 0.455501 0.581145 0.895912 0.243208 0.575421
0.686374 0.199875 0.678943 0.575830 0.438552 0.431572 0.184712 0.639147
0.434112 0.186080 0.677374 0.416583 0.473458 0.564821 0.180168 0.743512
0.564821 0.180168 0.743512 0.500000 0.610466 0.761455 0.206478 0.694927
0.761455 0.206478 0.694927 0.465337 0.628748 0.994821 0.227485 0.647535
0.609870 0.142616 0.760774 0.424058 0.509736 0.790613 0.195818 0.735504
0.790613 0.195818 0.735504 0.553575 0.410708 0.592657 0.204590 0.739417
0.592657 0.204590 0.739417 0.648939 0.523517 0.320434 0.155629 0.730699
0.320434 0.155629 0.730699 0.534722 0.631944 0.550382 0.162813 0.754167
0.550382 0.162813 0.754167 0.444819 0.555181 0.545830 0.193498 0.678921
0.545830 0.193498 0.678921 0.469541 0.562822 0.731706 0.167581 0.733533
0.731706 0.167581 0.733533 0.732644 0.532089 0.381045 0.159969 0.656682
0.381045 0.159969 0.656682 0.505678 0.619233 0.543539 0.177436 0.687575
0.543539 0.177436 0.687575 0.529125 0.446065 0.439861 0.154214 0.687356
0.439861 0.154214 0.687356 0.700375 0.803425 0.613424 0.197876 0.675395
0.613424 0.197876 0.675395 0.593600 0.476600 0.378183 0.175562 0.669077
0.378183 0.175562 0.669077 0.472483 0.570320 0.496554 0.227182 0.611509
0.496554 0.227182 0.611509 0.749600 0.708000 0.319558 0.185563 0.605624
0.319558 0.185563 0.605624 0.479125 0.551492 0.426994 0.219505 0.565679
0.426994 0.219505 0.565679 0.400250 0.473400 0.580185 0.238796 0.584059
0.580185 0.238796 0.584059 0.422905 0.520365 0.703174 0.255194 0.594061
0.703174 0.255194 0.594061 0.409500 0.349167 0.583013 0.234786 0.670648
0.583013 0.234786 0.670648 0.733858 0.577953 0.364559 0.223633 0.567395
0.413257 0.202574 0.633285 0.633472 0.526694 0.294803 0.214467 0.537645
0.294803 0.214467 0.537645 0.472396 0.546641 0.352450 0.205238 0.570240
0.352450 0.205238 0.570240 0.446026 0.583037 0.517119 0.204065 0.616337
0.512978 0.243800 0.535486 0.354087 0.525157 0.726151 0.250877 0.547233
0.726151 0.250877 0.547233 0.494472 0.551961 0.819437 0.272961 0.542969
0.713067 0.255552 0.556853 0.540089 0.497067 0.634114 0.251072 0.552819
0.328121 0.235414 0.540742 0.611611 0.723222 0.355186 0.239248 0.504922
0.355186 0.239248 0.504922 0.458064 0.518939 0.446094 0.249212 0.520140
0.446094 0.249212 0.520140 0.357000 0.464250 0.518734 0.272491 0.539851
0.518734 0.272491 0.539851 0.488944 0.546986 0.516984 0.282415 0.518488
0.516984 0.282415 0.518488 0.613317 0.517433 0.389182 0.267061 0.514036
0.389182 0.267061 0.514036 0.510644 0.350978 0.206625 0.254281 0.493645
0.206625 0.254281 0.493645 0.386708 0.439578 0.374549 0.256496 0.527541
0.374549 0.256496 0.527541 0.166664 0.302719 0.571437 0.265802 0.581200
0.571437 0.265802 0.581200 0.375695 0.551598 0.737390 0.305637 0.549517
0.737390 0.305637 0.549517 0.346667 0.336667 0.742248 0.303565 0.585392
0.742248 0.303565 0.585392 0.314667 0.198833 0.576652 0.223508 0.649673
0.576652 0.223508 0.649673 0.643500 0.619583 0.592834 0.250059 0.616480
0.592834 0.250059 0.616480 0.404367 0.523489 0.717479 0.261934 0.613805
0.717479 0.261934 0.613805 0.492344 0.549761 0.805720 0.276998 0.586550
0.805720 0.276998 0.586550 0.581515 0.412215 0.567294 0.245499 0.619828
0.567294 0.245499 0.619828 0.387200 0.324533 0.469313 0.215486 0.634421
0.469313 0.215486 0.634421 0.456900 0.476056 0.468033 0.201795 0.660866
0.468033 0.201795 0.660866 0.540694 0.456593 0.361080 0.200828 0.638379
0.361080 0.200828 0.638379 0.367352 0.575472 0.739441 0.240446 0.614056
0.739441 0.240446 0.614056 0.520750 0.596833 0.833172 0.260738 0.598122
0.570265 0.226853 0.628232 0.907392 0.600061 0.146152 0.178202 0.563416
0.146152 0.178202 0.563416 0.476593 0.528089 0.160510 0.188544 0.539186
0.512801 0.214294 0.612477 0.311622 0.412539 0.503599 0.216920 0.631415
0.503599 0.216920 0.631415 0.443074 0.551556 0.674769 0.248812 0.600946
0.674769 0.248812 0.600946 0.448333 0.467708 0.685332 0.232482 0.638483
0.685332 0.232482 0.638483 0.479194 0.599867 0.848935 0.268379 0.555207
0.848935 0.268379 0.555207 0.497836 0.528131 0.849583 0.267936 0.556172
0.588620 0.219310 0.610849 0.393600 0.493350 0.762506 0.234224 0.596700
0.762506 0.234224 0.596700 0.485741 0.505347 0.760730 0.233142 0.600019
0.760730 0.233142 0.600019 0.417261 0.504683 0.881779 0.245612 0.578295
0.881779 0.245612 0.578295 0.329511 0.359956 0.889982 0.250664 0.600738
0.889982 0.250664 0.600738 0.569585 0.424089 0.635039 0.196403 0.652758
0.635039 0.196403 0.652758 0.492000 0.522400 0.637556 0.190099 0.664772
0.637556 0.190099 0.664772 0.596250 0.723300 0.814060 0.246919 0.574006
0.814060 0.246919 0.574006 0.526250 0.407250 0.685534 0.222002 0.620127
0.685534 0.222002 0.620127 0.391861 0.458653 0.763576 0.220758 0.621587
0.763576 0.220758 0.621587 0.785000 0.682400 0.765282 0.238214 0.587479
0.765282 0.238214 0.587479 0.465741 0.508565 0.770711 0.233378 0.599384
0.770711 0.233378 0.599384 0.657244 0.771111 0.897471 0.289083 0.541654
0.650165 0.257073 0.584330 0.552531 0.370054 0.435977 0.247821 0.576915
0.435977 0.247821 0.576915 0.438869 0.504144 0.503975 0.248859 0.614909
0.503975 0.248859 0.614909 0.602006 0.645722 0.505213 0.245718 0.595372
0.505213 0.245718 0.595372 0.476933 0.517941 0.505170 0.248385 0.583961
0.505170 0.248385 0.583961 0.506639 0.533194 0.505196 0.246796 0.586373
0.505196 0.246796 0.586373 0.364433 0.345067 0.371475 0.239352 0.602436
0.371475 0.239352 0.602436 0.567116 0.469319 0.230963 0.220594 0.573152
0.230963 0.220594 0.573152 0.379536 0.521258 0.410093 0.249448 0.599730
0.410093 0.249448 0.599730 0.492678 0.573222 0.407836 0.242038 0.614819
0.407836 0.242038 0.614819 0.497880 0.547708 0.485618 0.258351 0.611475
